married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
True,white,reject,1,76,38,1,2,False,3.13,80.0,10.0,2,2,True,2,male
False,white,approve,1,136,55,1,0,False,2.34,170.0,40.0,2,1,False,2,male
False,white,approve,1,162,63,1,0,True,5.26,180.0,23.0,2,2,False,2,female
False,white,approve,1,69,40,1,0,False,3.29,189.0,18.0,2,1,False,2,female
False,white,approve,1,172,96,1,0,False,3.68,216.0,9.0,2,1,False,2,male
True,black,approve,1,60,74,1,0,False,2.4,207.0,112.7,2,1,False,1,male
True,white,approve,1,173,70,1,1,False,3.4,216.0,11.0,1,3,False,2,male
False,black,reject,1,152,79,1,0,False,4.0,190.0,39.0,2,1,False,2,male
False,white,approve,1,138,74,1,0,False,3.75,172.0,63.0,1,1,False,2,male
True,white,approve,1,157,158,1,2,False,3.99,185.0,11.9,1,6,False,2,male
True,white,approve,1,96,39,1,0,False,8.55,381.0,117.0,1,1,False,2,female
True,white,approve,1,215,114,1,3,True,9.53,290.0,70.0,2,5,False,2,male
False,white,approve,1,100,38,1,0,True,3.22,156.0,69.0,1,1,False,2,female
True,hispan,approve,1,99,64,1,1,False,2.27,110.0,18.0,1,2,False,2,male
False,white,approve,1,124,75,1,0,False,6.22,166.0,148.0,1,1,False,1,male
True,white,approve,1,100,112,1,2,False,5.88,105.0,12.8,2,5,False,2,male
False,white,approve,1,96,67,1,1,False,5.59,120.0,34.0,2,2,False,1,male
True,white,approve,1,108,62,1,0,False,3.23,135.0,28.0,2,2,False,2,male
True,hispan,approve,1,115,59,1,0,False,4.16,130.0,45.0,2,1,False,2,male
True,white,approve,1,53,31,1,3,False,2.34,72.0,29.9,2,5,False,2,male
False,white,approve,1,71,35,1,0,False,2.9,95.0,38.0,2,1,False,1,female
False,white,approve,1,126,63,1,0,False,3.25,133.0,15.0,2,5,True,2,male
False,white,approve,1,104,49,1,0,False,3.33,116.0,12.4,2,3,False,1,male
False,hispan,approve,1,104,42,1,0,False,3.86,116.0,19.4,2,5,False,1,male
True,white,approve,1,253,90,1,1,False,8.07,316.0,70.0,1,1,False,2,male
True,white,approve,1,187,91,1,2,False,7.58,325.0,130.0,2,1,False,2,male
False,white,approve,1,120,46,1,0,False,2.34,160.0,47.0,2,4,False,2,male
True,white,approve,1,158,96,1,0,False,5.0,176.0,15.0,2,1,False,2,male
True,white,approve,1,35,169,1,0,False,9.58,315.0,64.0,1,1,False,1,male
True,white,approve,2,225,49,2,0,True,4.16,225.0,10.0,2,1,False,3,male
False,black,reject,1,133,55,1,0,True,4.58,148.0,24.5,2,3,False,2,female
